N,rv,rg,z,time,interaction_type,id_merger,mass_merger,id1,m1,id2,m2,id3,m3,id4,m4,r,typem,type1,type2,type3,type4,b[RSUN],vinf[km/s]
16.0,0.5,2.0,0.002,4.06814665344,single-single,1684083,30.9934,1684081,30.9934,1716160,108.214,-100,-100,-100,-100,0.0265739,14,14,4,-100,-100,1716.47,106.657
16.0,0.5,2.0,0.002,5.25263155584,single-single,1747846,19.0864,1747844,19.0864,3097671,16.9034,-100,-100,-100,-100,0.179734,14,14,4,-100,-100,3276.2,64.4129
16.0,0.5,2.0,0.002,6.08267314896,single-single,1952209,14.5638,1952207,14.5638,2104645,24.5401,-100,-100,-100,-100,0.0972678,14,14,4,-100,-100,3989.61,93.1525
16.0,0.5,2.0,0.002,6.30580774512,single-single,1832131,24.7813,1890005,24.7813,1832129,61.0868,-100,-100,-100,-100,0.104742,14,14,4,-100,-100,4988.39,66.9465
16.0,0.5,2.0,0.002,6.39759824928,single-single,1698321,14.7727,1765865,14.7727,1698319,83.149,-100,-100,-100,-100,0.150541,14,14,4,-100,-100,6566.31,115.574
16.0,0.5,2.0,0.002,6.426838893599999,single-single,1976081,13.2229,2065939,13.2229,1976079,76.9945,-100,-100,-100,-100,0.194126,14,14,4,-100,-100,11014.3,44.4487
16.0,0.5,2.0,0.002,6.6703782588,single-single,1766485,12.8315,1822482,12.8315,1766483,14.6541,-100,-100,-100,-100,0.0898454,14,14,4,-100,-100,1141.13,81.1334
16.0,0.5,2.0,0.002,6.7306550256,single-single,1692125,13.2229,1976081,13.2229,1692123,77.3083,-100,-100,-100,-100,0.103872,14,14,4,-100,-100,6933.19,74.8223
16.0,0.5,2.0,0.002,6.73477666512,single-single,1747848,19.0864,1747846,19.0864,1813916,23.3319,-100,-100,-100,-100,0.245962,14,14,4,-100,-100,367.027,56.0444
16.0,0.5,2.0,0.002,6.85104050952,single-single,1863723,15.9467,1863721,15.9467,1947221,92.3354,-100,-100,-100,-100,0.155393,14,14,4,-100,-100,5160.4,89.4479
16.0,0.5,2.0,0.002,6.9182515368,single-single,1756375,13.0987,1776627,13.0987,1756373,54.3206,-100,-100,-100,-100,0.135802,14,14,4,-100,-100,1389.35,67.111
16.0,0.5,2.0,0.002,6.97913858928,single-single,1733732,13.1514,1808525,13.1514,1733730,21.424,-100,-100,-100,-100,0.0924781,14,14,4,-100,-100,2682.86,43.6096
16.0,0.5,2.0,0.002,7.111871302320001,single-single,1720996,11.4884,1720994,11.4884,1756545,34.5764,-100,-100,-100,-100,0.164117,14,14,4,-100,-100,4030.24,35.7834
16.0,0.5,2.0,0.002,7.24492242528,single-single,1747745,13.4592,1839462,13.4592,1747743,18.6444,-100,-100,-100,-100,0.1924,14,14,5,-100,-100,3399.22,58.9962
16.0,0.5,2.0,0.002,7.486383281279999,single-single,1687670,22.2973,1702732,22.2973,1687668,84.2857,-100,-100,-100,-100,0.117488,14,14,4,-100,-100,4726.88,122.965
16.0,0.5,2.0,0.002,7.56693214632,binary-single,1687366,29.0753,1790588,29.0753,1687364,24.6554,-100,-100,-100,-100,0.0784014,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,7.669292090879999,single-single,1704804,35.8017,1704802,35.8017,1708193,13.4509,-100,-100,-100,-100,0.339884,14,14,5,-100,-100,12763.9,16.6946
16.0,0.5,2.0,0.002,7.8813973212,single-single,1927223,16.1244,1986071,16.1244,1927221,91.7199,-100,-100,-100,-100,0.0475095,14,14,4,-100,-100,10228.9,29.783
16.0,0.5,2.0,0.002,7.8970524756,single-single,1732415,34.9474,1732413,34.9474,1813938,58.2754,-100,-100,-100,-100,0.0734505,14,14,4,-100,-100,7249.37,29.4565
16.0,0.5,2.0,0.002,8.03854146144,single-single,1687672,22.2973,1687670,22.2973,1752352,20.8595,-100,-100,-100,-100,0.160154,14,14,4,-100,-100,3549.83,50.6544
16.0,0.5,2.0,0.002,8.21517051984,single-single,1687540,21.8458,1687538,21.8458,1876874,55.9588,-100,-100,-100,-100,0.0580145,14,14,4,-100,-100,5199.76,87.2565
16.0,0.5,2.0,0.002,9.5795393376,single-single,1772290,28.4725,1772288,28.4725,1811973,19.0579,-100,-100,-100,-100,0.0389541,14,14,4,-100,-100,4026.07,38.0648
16.0,0.5,2.0,0.002,9.6954051696,binary-single,1876379,17.8006,1244566,17.8006,1876378,20.7371,-100,-100,-100,-100,0.23233,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,9.8969763384,single-single,1775388,12.6556,1775386,12.6556,2326442,35.0171,-100,-100,-100,-100,0.0800411,14,14,4,-100,-100,2443.58,51.6956
16.0,0.5,2.0,0.002,10.075462788000001,single-single,1928392,13.9998,2181304,13.9998,1928390,68.2207,-100,-100,-100,-100,0.0735636,14,14,4,-100,-100,7299.03,60.4815
16.0,0.5,2.0,0.002,10.2711079944,binary-single,1717944,30.3662,1717942,30.3662,1751291,124.153,-100,-100,-100,-100,0.0607104,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,11.9362149816,single-single,1695581,29.6714,1760811,29.6714,1695579,21.8555,-100,-100,-100,-100,0.0507752,14,14,4,-100,-100,4674.82,30.3303
16.0,0.5,2.0,0.002,12.513156067199999,single-single,1710713,38.6616,1710711,38.6616,2132482,80.8312,-100,-100,-100,-100,0.110347,14,14,4,-100,-100,9753.82,36.4485
16.0,0.5,2.0,0.002,12.542255196,single-single,1706784,16.646,777549,16.646,1706783,22.3719,-100,-100,-100,-100,0.244532,14,14,4,-100,-100,3788.65,21.5962
16.0,0.5,2.0,0.002,12.6323828928,single-single,1697045,23.1352,1697043,23.1352,1703203,67.3879,-100,-100,-100,-100,0.149363,14,14,4,-100,-100,7319.69,49.7349
16.0,0.5,2.0,0.002,13.1417503176,single-single,1725742,15.3012,45741,15.3012,1826107,73.4254,-100,-100,-100,-100,0.125841,14,14,4,-100,-100,31340.1,10.5074
16.0,0.5,2.0,0.002,13.2602695656,single-single,1729218,17.025,1336938,17.025,1729217,38.1164,-100,-100,-100,-100,0.159311,14,14,4,-100,-100,13477.7,23.8163
16.0,0.5,2.0,0.002,13.387810428,single-single,1723802,13.8863,1771413,13.8863,1723800,58.5767,-100,-100,-100,-100,0.147029,14,14,4,-100,-100,5809.2,58.7612
16.0,0.5,2.0,0.002,13.6141468128,single-single,2203114,14.8953,2391717,14.8953,2203112,13.6026,-100,-100,-100,-100,0.187666,14,14,4,-100,-100,307.187,37.0354
16.0,0.5,2.0,0.002,13.8020086656,single-single,1703362,12.9902,1703360,12.9902,2035066,76.0454,-100,-100,-100,-100,0.0704145,14,14,4,-100,-100,4300.05,93.3076
16.0,0.5,2.0,0.002,14.744502028799998,single-single,1684956,18.9032,2153314,18.9032,1684954,23.6123,-100,-100,-100,-100,0.131906,14,14,4,-100,-100,1624.96,47.641
16.0,0.5,2.0,0.002,15.2247703248,single-single,1708697,13.2843,1922821,13.2843,1708695,92.155,-100,-100,-100,-100,0.10167,14,14,4,-100,-100,20049.2,23.2059
16.0,0.5,2.0,0.002,15.743336258400001,single-single,1721163,18.3418,1721161,18.3418,1772893,39.9327,-100,-100,-100,-100,0.197365,14,14,4,-100,-100,27381.9,12.3065
16.0,0.5,2.0,0.002,17.277718284,single-single,1683824,24.3246,1683822,24.3246,1697680,93.6532,-100,-100,-100,-100,0.0561052,14,14,4,-100,-100,77809.9,7.18693
16.0,0.5,2.0,0.002,18.011653149599997,single-single,1688479,24.5106,1688477,24.5106,1767933,41.6818,-100,-100,-100,-100,0.0565622,14,14,4,-100,-100,8285.79,27.8416
16.0,0.5,2.0,0.002,18.2498414592,single-single,2056046,41.8483,1568743,41.8483,2056045,65.8352,-100,-100,-100,-100,0.0671123,14,14,4,-100,-100,5834.34,47.0881
16.0,0.5,2.0,0.002,18.4852879056,single-single,2596308,12.1247,916308,12.1247,1487224,72.6653,-100,-100,-100,-100,0.122666,14,14,4,-100,-100,9601.02,48.9895
16.0,0.5,2.0,0.002,21.9538333008,binary-single,1990458,34.6219,2153900,34.6219,1990456,19.491,-100,-100,-100,-100,0.0455635,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,27.6151616784,binary-single,1777956,40.3402,1777955,40.3402,127179,15.117,-100,-100,-100,-100,0.0177482,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,29.8167009336,single-single,1680222,30.7098,1680220,30.7098,1776581,20.3189,-100,-100,-100,-100,0.0489373,14,14,4,-100,-100,3905.7,15.9147
16.0,0.5,2.0,0.002,32.8732592712,binary-single,1720115,39.1001,1720114,39.1001,1620483,21.1299,-100,-100,-100,-100,0.0201748,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,40.254443452800004,single-single,1680309,14.2116,1680307,14.2116,1943963,11.2714,-100,-100,-100,-100,0.134618,14,14,5,-100,-100,2238.79,41.7616
16.0,0.5,2.0,0.002,41.78909082,single-single,1699278,21.5481,1699276,21.5481,2053737,7.89836,-100,-100,-100,-100,0.125702,14,14,4,-100,-100,6836.29,6.4973
16.0,0.5,2.0,0.002,54.0128476488,single-single,1769567,16.6185,1769566,16.6185,318510,9.25125,-100,-100,-100,-100,0.0159584,14,14,4,-100,-100,187.694,88.0846
16.0,0.5,2.0,0.002,87.3637218,single-single,1744713,13.6255,1130481,13.6255,1744712,3.90098,-100,-100,-100,-100,0.0571174,14,14,6,-100,-100,1214.16,45.7832
16.0,0.5,2.0,0.002,119.31969516,single-single,1700845,22.0501,1700843,22.0501,2240582,5.60803,-100,-100,-100,-100,0.0262878,14,14,4,-100,-100,444.44,45.3532
16.0,0.5,2.0,0.002,173.799632472,single-single,2291627,13.4481,2291626,13.4481,1608449,4.45077,-100,-100,-100,-100,0.0829671,14,14,5,-100,-100,1197.08,33.6064
16.0,0.5,2.0,0.002,196.107785256,single-single,1833408,17.1662,153408,17.1662,352041,2.99665,-100,-100,-100,-100,0.112862,14,14,3,-100,-100,306.1,59.4115
16.0,0.5,2.0,0.002,453.12119690399993,single-single,1769756,16.708,1769755,16.708,1499464,3.60282,-100,-100,-100,-100,0.0486703,14,14,4,-100,-100,201.404,46.4326
16.0,0.5,2.0,0.002,491.43298605599995,single-single,1737315,19.996,1737314,19.996,946089,3.07939,-100,-100,-100,-100,0.0406617,14,14,4,-100,-100,1274.17,14.1543
16.0,0.5,2.0,0.002,494.9505312,single-single,1740343,14.8686,909196,14.8686,1740342,4.60057,-100,-100,-100,-100,0.0225777,14,14,2,-100,-100,172.954,66.1304
16.0,0.5,2.0,0.002,540.1107870479999,binary-single,2321701,15.0299,1327833,15.0299,641701,3.50841,-100,-100,-100,-100,0.0305071,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,790.511886024,single-single,2090010,16.6468,410010,16.6468,1400400,3.73273,-100,-100,-100,-100,0.504254,14,14,3,-100,-100,992.525,8.62707
16.0,0.5,2.0,0.002,2789.0320917599997,single-single,2490262,12.2868,2490261,12.2868,953818,1.97831,-100,-100,-100,-100,0.0892582,14,14,4,-100,-100,538.169,13.8365
16.0,0.5,2.0,0.002,4606.25057352,single-single,1810348,12.7612,1865828,12.7612,130347,1.84205,-100,-100,-100,-100,0.078382,14,14,3,-100,-100,194.758,18.7662
16.0,0.5,2.0,0.002,6845.7690564,single-single,1886846,11.312,1886845,11.312,1023714,1.34073,-100,-100,-100,-100,0.0660496,14,14,3,-100,-100,539.014,21.497
16.0,0.5,2.0,0.002,7801.936356719999,single-single,1707626,13.224,1707625,13.224,718634,1.23328,-100,-100,-100,-100,0.127945,14,14,3,-100,-100,50.9237,37.4853
16.0,0.5,2.0,0.002,12350.767008,binary-single,1909759,21.9102,776087,21.9102,229759,1.57325,-100,-100,-100,-100,0.0715727,14,14,3,-100,-100,-100,-100
16.0,0.5,2.0,0.002,13501.46508,single-single,2585983,8.21571,1503521,8.21571,905983,1.27054,-100,-100,-100,-100,0.0707334,14,14,3,-100,-100,285.614,14.74
16.0,0.5,2.0,0.02,7.6066626285600005,single-single,1684350,12.3759,1689294,12.3759,1684348,22.9322,-100,-100,-100,-100,0.148731,14,14,4,-100,-100,15411.8,2.90699
16.0,0.5,2.0,0.02,7.841507634,single-single,2141954,7.89932,461953,7.89932,2181442,11.7741,-100,-100,-100,-100,0.428221,14,14,4,-100,-100,4016.77,20.8485
16.0,0.5,2.0,0.02,10.5023089752,binary-single,1680869,72.3485,1680867,72.3485,2186679,21.2324,-100,-100,-100,-100,0.167835,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.02,19.5066761712,single-single,1680672,7.17145,2364660,7.17145,1680670,15.0532,-100,-100,-100,-100,0.469501,14,14,4,-100,-100,2516.82,41.6723
16.0,0.5,2.0,0.02,22.8306988416,single-single,1683351,13.8911,1779327,13.8911,1683349,14.8849,-100,-100,-100,-100,0.303543,14,14,4,-100,-100,489.146,43.1593
16.0,0.5,2.0,0.02,43.727853444,single-single,2661647,13.0711,981647,13.0711,1622728,8.75053,-100,-100,-100,-100,0.141864,14,14,4,-100,-100,2053.91,39.498
16.0,0.5,2.0,0.02,80.0070374928,single-single,1681798,7.64845,1180829,7.64845,1681797,5.27542,-100,-100,-100,-100,0.403764,14,14,6,-100,-100,4348.65,12.5847
16.0,0.5,2.0,0.02,99.013986984,binary-single,1820340,13.6456,1820338,13.6456,2597901,7.22291,-100,-100,-100,-100,0.109588,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.02,99.818856504,single-single,1724355,12.1485,1724353,12.1485,2317562,4.53328,-100,-100,-100,-100,0.131229,14,14,5,-100,-100,1103.01,24.0126
16.0,0.5,2.0,0.02,103.490299776,single-single,2066202,29.1461,2066201,29.1461,1152000,5.77172,-100,-100,-100,-100,0.0716519,14,14,4,-100,-100,930.099,30.5482
16.0,0.5,2.0,0.02,154.294371456,binary-single,1828570,14.494,1589416,14.494,1828569,5.38786,-100,-100,-100,-100,0.0717806,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.02,170.209560624,single-single,1735687,7.97679,1735686,7.97679,374298,5.7133,-100,-100,-100,-100,0.262749,14,14,4,-100,-100,197.341,36.4371
16.0,0.5,2.0,0.02,172.809023832,single-single,1682120,7.34969,2113312,7.34969,2119,5.91296,-100,-100,-100,-100,0.29228,14,14,5,-100,-100,1242.02,22.7459
16.0,0.5,2.0,0.02,179.72736381599998,single-single,2001272,7.84548,2001271,7.84548,1029173,6.66201,-100,-100,-100,-100,0.0941032,14,14,6,-100,-100,1211.15,33.3622
16.0,0.5,2.0,0.02,182.438270496,single-single,1686423,21.6048,1686421,21.6048,2121891,15.2428,-100,-100,-100,-100,0.0725451,14,14,4,-100,-100,3158.88,22.1939
16.0,0.5,2.0,0.02,188.584466424,single-single,2931314,7.65354,1662615,7.65354,1251314,4.6908,-100,-100,-100,-100,0.178142,14,14,3,-100,-100,503.925,27.7761
16.0,0.5,2.0,0.02,198.169489488,single-single,1772302,8.98013,1772301,8.98013,169032,5.26321,-100,-100,-100,-100,0.184197,14,14,4,-100,-100,36.9053,31.9943
16.0,0.5,2.0,0.02,202.33181471999998,binary-single,1687253,12.318,1687252,12.318,1352340,4.85758,-100,-100,-100,-100,0.0843179,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.02,214.074064992,single-single,2278419,12.5527,2278417,12.5527,2555336,7.93182,-100,-100,-100,-100,0.16875,14,14,4,-100,-100,799.111,25.0425
16.0,0.5,2.0,0.02,225.03621095999998,single-single,1937243,7.67329,257243,7.67329,983902,4.58309,-100,-100,-100,-100,0.121936,14,14,4,-100,-100,884.26,20.6261
16.0,0.5,2.0,0.02,236.12306748,single-single,3012139,7.83303,1417684,7.83303,1332139,4.55212,-100,-100,-100,-100,0.312841,14,14,6,-100,-100,768.59,54.8659
16.0,0.5,2.0,0.02,262.91814672000004,single-single,2117807,10.2978,1188050,10.2978,437807,4.51521,-100,-100,-100,-100,0.14317,14,14,4,-100,-100,1146.96,9.30333
16.0,0.5,2.0,0.02,289.365628464,single-single,1895754,6.48256,1895753,6.48256,726613,4.29835,-100,-100,-100,-100,0.138271,14,14,4,-100,-100,209.977,31.5169
16.0,0.5,2.0,0.02,312.636086784,single-single,1990671,18.0898,1990670,18.0898,700900,4.65699,-100,-100,-100,-100,0.0248146,14,14,6,-100,-100,3526.6,18.1548
16.0,0.5,2.0,0.02,322.77036696,single-single,1895755,6.48256,1895754,6.48256,1492094,5.92365,-100,-100,-100,-100,0.180015,14,14,5,-100,-100,413.045,38.2654
16.0,0.5,2.0,0.02,337.98328536,single-single,1690258,6.8963,1690257,6.8963,976446,5.62398,-100,-100,-100,-100,0.13147,14,14,4,-100,-100,96.452,26.3018
16.0,0.5,2.0,0.02,340.650852912,single-single,2516212,8.15755,1246177,8.15755,836212,4.30601,-100,-100,-100,-100,0.0208079,14,14,4,-100,-100,367.485,20.6294
16.0,0.5,2.0,0.02,341.21603052,single-single,1778815,14.2401,1906076,14.2401,98814,5.65422,-100,-100,-100,-100,0.0192054,14,14,4,-100,-100,761.177,13.2413
16.0,0.5,2.0,0.02,341.221337352,single-single,1980180,8.04146,1980179,8.04146,440944,4.20914,-100,-100,-100,-100,0.0223857,14,14,4,-100,-100,173.7,45.4667
16.0,0.5,2.0,0.02,344.698196784,single-single,1723192,14.6673,1723190,14.6673,1843783,5.13575,-100,-100,-100,-100,0.0118317,14,14,4,-100,-100,430.625,14.6658
16.0,0.5,2.0,0.02,345.30671351999996,single-single,1933792,8.80481,1933790,8.80481,2042011,2.16862,-100,-100,-100,-100,0.0369748,14,14,6,-100,-100,537.402,40.5681
16.0,0.5,2.0,0.02,347.815076112,single-single,2257232,7.70464,2351498,7.70464,2257230,4.74628,-100,-100,-100,-100,0.0808437,14,14,4,-100,-100,213.777,16.9774
16.0,0.5,2.0,0.02,351.64837775999996,single-single,1844373,10.8383,1844371,10.8383,1947576,5.41785,-100,-100,-100,-100,0.0563941,14,14,5,-100,-100,1082.4,22.7613
16.0,0.5,2.0,0.02,369.214876152,single-single,1716186,15.4209,1807796,15.4209,1716184,5.97296,-100,-100,-100,-100,0.0834232,14,14,4,-100,-100,419.6,21.4405
16.0,0.5,2.0,0.02,371.87094556799997,single-single,2789464,7.55737,1109464,7.55737,1168635,4.81047,-100,-100,-100,-100,0.126714,14,14,4,-100,-100,392.653,16.9833
16.0,0.5,2.0,0.02,372.70765608,single-single,1731658,7.40856,1002420,7.40856,1731657,2.99185,-100,-100,-100,-100,0.0825954,14,14,4,-100,-100,373.627,17.4028
16.0,0.5,2.0,0.02,373.648734288,single-single,2657095,7.56517,1319957,7.56517,2657094,3.23487,-100,-100,-100,-100,0.183045,14,14,4,-100,-100,248.04,21.7963
16.0,0.5,2.0,0.02,373.70445602399997,single-single,1862105,10.7766,1862104,10.7766,502075,3.99871,-100,-100,-100,-100,0.150677,14,14,4,-100,-100,527.54,26.8058
16.0,0.5,2.0,0.02,374.549126784,binary-single,2291811,7.43538,936449,7.43538,2291810,4.63334,-100,-100,-100,-100,0.0469399,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.02,379.10061969599997,single-single,1765092,14.095,1580455,14.095,85092,4.65368,-100,-100,-100,-100,0.0350226,14,14,5,-100,-100,201.215,45.8263
16.0,0.5,2.0,0.02,380.140758768,single-single,1833148,7.89955,1833147,7.89955,1023991,3.4535,-100,-100,-100,-100,0.0703194,14,14,4,-100,-100,277.128,23.7008
16.0,0.5,2.0,0.02,388.96425144,single-single,1907105,7.61179,1216230,7.61179,227105,5.83839,-100,-100,-100,-100,0.0287444,14,14,6,-100,-100,1644.63,22.7037
16.0,0.5,2.0,0.02,392.770134456,binary-single,2204865,7.90984,1216557,7.90984,2204864,6.54565,-100,-100,-100,-100,0.01939,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.02,398.252976384,single-single,2461301,15.0205,2461300,15.0205,1437179,5.14284,-100,-100,-100,-100,0.0341229,14,14,4,-100,-100,788.413,14.7918
16.0,0.5,2.0,0.02,400.914352632,single-single,1823052,7.62299,1908406,7.62299,1823050,3.47307,-100,-100,-100,-100,0.0363427,14,14,6,-100,-100,568.124,70.6058
16.0,0.5,2.0,0.02,401.065597344,single-single,2294316,7.8007,1012502,7.8007,614316,3.80893,-100,-100,-100,-100,0.0203513,14,14,6,-100,-100,1724.2,19.3821
16.0,0.5,2.0,0.02,421.077660816,single-single,1950047,6.22385,1950045,6.22385,2003094,3.54815,-100,-100,-100,-100,0.13151,14,14,4,-100,-100,355.708,23.0116
16.0,0.5,2.0,0.02,422.63167812,single-single,2872252,7.59256,1616836,7.59256,2872251,3.99743,-100,-100,-100,-100,0.12529,14,14,4,-100,-100,164.574,55.176
16.0,0.5,2.0,0.02,422.806803576,single-single,2111120,8.59833,494482,8.59833,431120,3.88797,-100,-100,-100,-100,0.0511841,14,14,4,-100,-100,303.89,43.3645
16.0,0.5,2.0,0.02,423.916815936,single-single,1811361,7.59898,131361,7.59898,544867,4.84371,-100,-100,-100,-100,0.0670375,14,14,4,-100,-100,504.937,10.1287
16.0,0.5,2.0,0.02,427.861561056,single-single,1931717,6.48441,443931,6.48441,1931716,5.21661,-100,-100,-100,-100,0.0264164,14,14,6,-100,-100,1520.81,28.0389
16.0,0.5,2.0,0.02,433.71941911199997,single-single,2178678,7.46661,498678,7.46661,1299013,3.80086,-100,-100,-100,-100,0.0588581,14,14,5,-100,-100,248.454,37.8674
16.0,0.5,2.0,0.02,434.436725904,single-single,1694320,9.00458,1694319,9.00458,1324277,3.81827,-100,-100,-100,-100,0.0300089,14,14,4,-100,-100,351.225,20.1976
16.0,0.5,2.0,0.02,447.84620589599996,single-single,2456721,7.48104,1377871,7.48104,2456720,2.78743,-100,-100,-100,-100,0.0184172,14,14,6,-100,-100,889.378,45.7173
16.0,0.5,2.0,0.02,448.129236936,single-single,2335891,5.96583,655890,5.96583,2536156,5.63281,-100,-100,-100,-100,0.0988242,14,14,4,-100,-100,358.399,20.5148
16.0,0.5,2.0,0.02,449.401107672,single-single,2236283,7.45979,1182062,7.45979,556283,3.99692,-100,-100,-100,-100,0.0354573,14,14,5,-100,-100,599.259,18.7248
16.0,0.5,2.0,0.02,451.564526184,single-single,1843647,14.2156,1843646,14.2156,798141,4.26134,-100,-100,-100,-100,0.0225063,14,14,4,-100,-100,343.133,9.69538
16.0,0.5,2.0,0.02,452.87266027199996,single-single,2252545,8.25565,572544,8.25565,2928678,4.76962,-100,-100,-100,-100,0.0190058,14,14,4,-100,-100,634.689,24.9375
16.0,0.5,2.0,0.02,453.488252784,single-single,2058323,8.25623,378323,8.25623,1379126,1.06462,-100,-100,-100,-100,0.0669054,14,14,6,-100,-100,2441.32,20.944
16.0,0.5,2.0,0.02,454.489475088,single-single,1696021,8.53509,1696020,8.53509,750066,5.42905,-100,-100,-100,-100,0.0134724,14,14,4,-100,-100,85.7306,35.9185
16.0,0.5,2.0,0.02,467.34616008,single-single,1717016,7.78165,1717014,7.78165,1896430,3.75195,-100,-100,-100,-100,0.0582849,14,14,4,-100,-100,1335.02,9.74536
16.0,0.5,2.0,0.02,468.861260616,single-single,1862662,6.58857,1862660,6.58857,2409812,6.83981,-100,-100,-100,-100,0.0188716,14,14,5,-100,-100,1121.09,47.3169
16.0,0.5,2.0,0.02,475.824708672,single-single,1961409,7.41298,1961408,7.41298,442017,4.18742,-100,-100,-100,-100,0.0579887,14,14,5,-100,-100,4252.34,3.55998
16.0,0.5,2.0,0.02,481.69229592000005,single-single,1755057,7.65354,2931314,7.65354,75056,4.8957,-100,-100,-100,-100,0.0121837,14,14,4,-100,-100,108.312,65.3135
16.0,0.5,2.0,0.02,484.73222618399996,single-single,1781541,7.29753,1781540,7.29753,1203392,4.78852,-100,-100,-100,-100,0.0328535,14,14,6,-100,-100,2182.54,16.6781
16.0,0.5,2.0,0.02,492.936588456,single-single,1707556,7.96316,2875844,7.96316,1707554,2.91064,-100,-100,-100,-100,0.282081,14,14,4,-100,-100,236.051,19.1855
16.0,0.5,2.0,0.02,494.128856712,single-single,1683610,7.92716,1683608,7.92716,2929014,6.93142,-100,-100,-100,-100,0.0364147,14,14,6,-100,-100,4711.72,15.5619
16.0,0.5,2.0,0.02,494.51271755999994,single-single,1766686,8.14924,1801015,8.14924,1766684,5.17334,-100,-100,-100,-100,0.0794261,14,14,6,-100,-100,908.914,35.3499
16.0,0.5,2.0,0.02,517.761948552,single-single,2159519,8.10979,2159518,8.10979,1449796,4.44156,-100,-100,-100,-100,0.0748887,14,14,6,-100,-100,2072.21,14.4798
16.0,0.5,2.0,0.02,518.02640568,single-single,1718747,8.18144,1718745,8.18144,2251361,7.25534,-100,-100,-100,-100,0.0176918,14,14,5,-100,-100,281.604,45.158
16.0,0.5,2.0,0.02,518.142271512,single-single,2465318,7.9062,2465317,7.9062,1161932,4.5543,-100,-100,-100,-100,0.0243152,14,14,4,-100,-100,340.623,6.48552
16.0,0.5,2.0,0.02,521.24588376,single-single,1937245,7.67329,1937243,7.67329,3181981,6.58415,-100,-100,-100,-100,0.0423538,14,14,4,-100,-100,332.451,20.1666
16.0,0.5,2.0,0.02,523.235061288,single-single,2025478,7.46391,345478,7.46391,500528,4.60156,-100,-100,-100,-100,0.0427077,14,14,4,-100,-100,279.714,17.2836
16.0,0.5,2.0,0.02,527.26913808,single-single,1792379,8.72705,1183053,8.72705,1792378,4.47729,-100,-100,-100,-100,0.0169704,14,14,4,-100,-100,222.267,36.7298
16.0,0.5,2.0,0.02,528.6232647119999,single-single,1688268,8.77698,1688266,8.77698,2475640,2.98642,-100,-100,-100,-100,0.0484007,14,14,6,-100,-100,3598.87,9.88354
16.0,0.5,2.0,0.02,534.214896696,single-single,1702764,11.7297,1702763,11.7297,1303080,3.89964,-100,-100,-100,-100,0.0155318,14,14,4,-100,-100,96.3049,31.8444
16.0,0.5,2.0,0.02,541.811626704,single-single,1888370,8.08216,208370,8.08216,448808,4.00366,-100,-100,-100,-100,0.0237992,14,14,4,-100,-100,73.8291,23.8483
16.0,0.5,2.0,0.02,564.4169620800001,single-single,1945429,7.56124,1006252,7.56124,1945428,2.71683,-100,-100,-100,-100,0.20857,14,14,3,-100,-100,191.35,61.7485
16.0,0.5,2.0,0.02,578.066133984,single-single,1721950,9.20953,1721948,9.20953,1729449,7.18496,-100,-100,-100,-100,0.00786232,14,14,4,-100,-100,267.248,30.221
16.0,0.5,2.0,0.02,584.975629248,single-single,2281420,7.51704,2281418,7.51704,2540309,3.94299,-100,-100,-100,-100,0.039298,14,14,4,-100,-100,277.023,14.7511
16.0,0.5,2.0,0.02,586.756955856,single-single,2117450,8.22123,833823,8.22123,2117449,2.75147,-100,-100,-100,-100,0.0357757,14,14,4,-100,-100,176.889,16.6046
16.0,0.5,2.0,0.02,601.040294184,single-single,1892127,7.47565,212127,7.47565,736579,4.62594,-100,-100,-100,-100,0.0164673,14,14,6,-100,-100,1396.3,35.4581
16.0,0.5,2.0,0.02,609.196010496,single-single,1707483,6.1756,1707481,6.1756,1709151,4.68305,-100,-100,-100,-100,0.0661285,14,14,6,-100,-100,493.427,53.571
16.0,0.5,2.0,0.02,611.2081842959999,single-single,1874475,8.02228,194475,8.02228,758221,3.033,-100,-100,-100,-100,0.0313414,14,14,4,-100,-100,410.754,6.43232
16.0,0.5,2.0,0.02,621.852804816,single-single,1915769,10.3401,2439066,10.3401,1915767,3.78618,-100,-100,-100,-100,0.0387597,14,14,4,-100,-100,1859.47,5.51997
16.0,0.5,2.0,0.02,628.932118704,binary-single,1843313,12.0913,1843312,12.0913,1255347,5.1687,-100,-100,-100,-100,0.0327421,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.02,629.674190712,single-single,2076559,7.25696,2076557,7.25696,2129377,3.40112,-100,-100,-100,-100,0.306158,14,14,5,-100,-100,134.146,41.8474
