N,rv,rg,z,time,interaction_type,id_merger,mass_merger,id1,m1,id2,m2,id3,m3,id4,m4,r,typem,type1,type2,type3,type4,b[RSUN],vinf[km/s]
16.0,0.5,2.0,0.002,4.06814665344,single-single,1684083,30.9934,1684081,30.9934,1716160,108.214,-100,-100,-100,-100,0.0265739,14,14,4,-100,-100,1716.47,106.657
16.0,0.5,2.0,0.002,4.665421750319999,single-single,1702732,22.2973,1702731,22.2973,653285,33.5967,-100,-100,-100,-100,0.0704792,14,14,4,-100,-100,5285.4,88.9518
16.0,0.5,2.0,0.002,5.25263155584,single-single,1747846,19.0864,1747844,19.0864,3097671,16.9034,-100,-100,-100,-100,0.179734,14,14,4,-100,-100,3276.2,64.4129
16.0,0.5,2.0,0.002,5.9463229454399995,single-single,1748210,19.0968,1748209,19.0968,528064,30.2989,-100,-100,-100,-100,0.495497,14,14,4,-100,-100,3760.89,63.5999
16.0,0.5,2.0,0.002,6.08267314896,single-single,1952209,14.5638,1952207,14.5638,2104645,24.5401,-100,-100,-100,-100,0.0972678,14,14,4,-100,-100,3989.61,93.1525
16.0,0.5,2.0,0.002,6.30580774512,single-single,1832131,24.7813,1890005,24.7813,1832129,61.0868,-100,-100,-100,-100,0.104742,14,14,4,-100,-100,4988.39,66.9465
16.0,0.5,2.0,0.002,6.3062765152799996,single-single,1759384,29.2377,1759383,29.2377,1207646,30.0837,-100,-100,-100,-100,0.366359,14,14,4,-100,-100,3785.26,80.2105
16.0,0.5,2.0,0.002,6.39759824928,single-single,1698321,14.7727,1765865,14.7727,1698319,83.149,-100,-100,-100,-100,0.150541,14,14,4,-100,-100,6566.31,115.574
16.0,0.5,2.0,0.002,6.426838893599999,single-single,1976081,13.2229,2065939,13.2229,1976079,76.9945,-100,-100,-100,-100,0.194126,14,14,4,-100,-100,11014.3,44.4487
16.0,0.5,2.0,0.002,6.6703782588,single-single,1766485,12.8315,1822482,12.8315,1766483,14.6541,-100,-100,-100,-100,0.0898454,14,14,4,-100,-100,1141.13,81.1334
16.0,0.5,2.0,0.002,6.7306550256,single-single,1692125,13.2229,1976081,13.2229,1692123,77.3083,-100,-100,-100,-100,0.103872,14,14,4,-100,-100,6933.19,74.8223
16.0,0.5,2.0,0.002,6.73477666512,single-single,1747848,19.0864,1747846,19.0864,1813916,23.3319,-100,-100,-100,-100,0.245962,14,14,4,-100,-100,367.027,56.0444
16.0,0.5,2.0,0.002,6.85104050952,single-single,1863723,15.9467,1863721,15.9467,1947221,92.3354,-100,-100,-100,-100,0.155393,14,14,4,-100,-100,5160.4,89.4479
16.0,0.5,2.0,0.002,6.9182515368,single-single,1756375,13.0987,1776627,13.0987,1756373,54.3206,-100,-100,-100,-100,0.135802,14,14,4,-100,-100,1389.35,67.111
16.0,0.5,2.0,0.002,6.97913858928,single-single,1733732,13.1514,1808525,13.1514,1733730,21.424,-100,-100,-100,-100,0.0924781,14,14,4,-100,-100,2682.86,43.6096
16.0,0.5,2.0,0.002,7.111871302320001,single-single,1720996,11.4884,1720994,11.4884,1756545,34.5764,-100,-100,-100,-100,0.164117,14,14,4,-100,-100,4030.24,35.7834
16.0,0.5,2.0,0.002,7.24492242528,single-single,1747745,13.4592,1839462,13.4592,1747743,18.6444,-100,-100,-100,-100,0.1924,14,14,5,-100,-100,3399.22,58.9962
16.0,0.5,2.0,0.002,7.486383281279999,single-single,1687670,22.2973,1702732,22.2973,1687668,84.2857,-100,-100,-100,-100,0.117488,14,14,4,-100,-100,4726.88,122.965
16.0,0.5,2.0,0.002,7.56693214632,binary-single,1687366,29.0753,1790588,29.0753,1687364,24.6554,-100,-100,-100,-100,0.0784014,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,7.669292090879999,single-single,1704804,35.8017,1704802,35.8017,1708193,13.4509,-100,-100,-100,-100,0.339884,14,14,5,-100,-100,12763.9,16.6946
16.0,0.5,2.0,0.002,7.8813973212,single-single,1927223,16.1244,1986071,16.1244,1927221,91.7199,-100,-100,-100,-100,0.0475095,14,14,4,-100,-100,10228.9,29.783
16.0,0.5,2.0,0.002,7.8970524756,single-single,1732415,34.9474,1732413,34.9474,1813938,58.2754,-100,-100,-100,-100,0.0734505,14,14,4,-100,-100,7249.37,29.4565
16.0,0.5,2.0,0.002,7.9914698616,single-single,1938799,12.5378,1938798,12.5378,534376,23.24,-100,-100,-100,-100,0.613558,14,14,4,-100,-100,2407.75,68.6581
16.0,0.5,2.0,0.002,8.03854146144,single-single,1687672,22.2973,1687670,22.2973,1752352,20.8595,-100,-100,-100,-100,0.160154,14,14,4,-100,-100,3549.83,50.6544
16.0,0.5,2.0,0.002,8.21517051984,single-single,1687540,21.8458,1687538,21.8458,1876874,55.9588,-100,-100,-100,-100,0.0580145,14,14,4,-100,-100,5199.76,87.2565
16.0,0.5,2.0,0.002,9.5795393376,single-single,1772290,28.4725,1772288,28.4725,1811973,19.0579,-100,-100,-100,-100,0.0389541,14,14,4,-100,-100,4026.07,38.0648
16.0,0.5,2.0,0.002,9.6954051696,binary-single,1876379,17.8006,1244566,17.8006,1876378,20.7371,-100,-100,-100,-100,0.23233,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,9.8969763384,single-single,1775388,12.6556,1775386,12.6556,2326442,35.0171,-100,-100,-100,-100,0.0800411,14,14,4,-100,-100,2443.58,51.6956
16.0,0.5,2.0,0.002,10.075462788000001,single-single,1928392,13.9998,2181304,13.9998,1928390,68.2207,-100,-100,-100,-100,0.0735636,14,14,4,-100,-100,7299.03,60.4815
16.0,0.5,2.0,0.002,10.2711079944,binary-single,1717944,30.3662,1717942,30.3662,1751291,124.153,-100,-100,-100,-100,0.0607104,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,11.188570799999999,single-single,1720114,39.1001,1720113,39.1001,1387359,18.5722,-100,-100,-100,-100,0.259081,14,14,4,-100,-100,335.451,44.9566
16.0,0.5,2.0,0.002,11.9362149816,single-single,1695581,29.6714,1760811,29.6714,1695579,21.8555,-100,-100,-100,-100,0.0507752,14,14,4,-100,-100,4674.82,30.3303
16.0,0.5,2.0,0.002,12.2679804288,single-single,2202859,13.8389,972171,13.8389,522859,17.2461,-100,-100,-100,-100,0.299937,14,14,4,-100,-100,631.466,55.453
16.0,0.5,2.0,0.002,12.513156067199999,single-single,1710713,38.6616,1710711,38.6616,2132482,80.8312,-100,-100,-100,-100,0.110347,14,14,4,-100,-100,9753.82,36.4485
16.0,0.5,2.0,0.002,12.542255196,single-single,1706784,16.646,777549,16.646,1706783,22.3719,-100,-100,-100,-100,0.244532,14,14,4,-100,-100,3788.65,21.5962
16.0,0.5,2.0,0.002,12.6323828928,single-single,1697045,23.1352,1697043,23.1352,1703203,67.3879,-100,-100,-100,-100,0.149363,14,14,4,-100,-100,7319.69,49.7349
16.0,0.5,2.0,0.002,13.128571684799999,single-single,1694889,25.0687,1694888,25.0687,467378,16.6245,-100,-100,-100,-100,0.327809,14,14,4,-100,-100,314.596,39.2027
16.0,0.5,2.0,0.002,13.1417503176,single-single,1725742,15.3012,45741,15.3012,1826107,73.4254,-100,-100,-100,-100,0.125841,14,14,4,-100,-100,31340.1,10.5074
16.0,0.5,2.0,0.002,13.2602695656,single-single,1729218,17.025,1336938,17.025,1729217,38.1164,-100,-100,-100,-100,0.159311,14,14,4,-100,-100,13477.7,23.8163
16.0,0.5,2.0,0.002,13.387810428,single-single,1723802,13.8863,1771413,13.8863,1723800,58.5767,-100,-100,-100,-100,0.147029,14,14,4,-100,-100,5809.2,58.7612
16.0,0.5,2.0,0.002,13.6141468128,single-single,2203114,14.8953,2391717,14.8953,2203112,13.6026,-100,-100,-100,-100,0.187666,14,14,4,-100,-100,307.187,37.0354
16.0,0.5,2.0,0.002,13.8020086656,single-single,1703362,12.9902,1703360,12.9902,2035066,76.0454,-100,-100,-100,-100,0.0704145,14,14,4,-100,-100,4300.05,93.3076
16.0,0.5,2.0,0.002,14.744502028799998,single-single,1684956,18.9032,2153314,18.9032,1684954,23.6123,-100,-100,-100,-100,0.131906,14,14,4,-100,-100,1624.96,47.641
16.0,0.5,2.0,0.002,15.2247703248,single-single,1708697,13.2843,1922821,13.2843,1708695,92.155,-100,-100,-100,-100,0.10167,14,14,4,-100,-100,20049.2,23.2059
16.0,0.5,2.0,0.002,15.743336258400001,single-single,1721163,18.3418,1721161,18.3418,1772893,39.9327,-100,-100,-100,-100,0.197365,14,14,4,-100,-100,27381.9,12.3065
16.0,0.5,2.0,0.002,16.0577660544,single-single,2497719,16.6772,817719,16.6772,1058828,14.2903,-100,-100,-100,-100,0.2949,14,14,4,-100,-100,1695.44,37.7611
16.0,0.5,2.0,0.002,16.728107383199998,single-single,1681812,24.3526,1681811,24.3526,992229,13.7753,-100,-100,-100,-100,0.220264,14,14,5,-100,-100,3024.89,38.8976
16.0,0.5,2.0,0.002,17.037141899999998,single-single,1681791,25.7301,1681790,25.7301,483723,13.7655,-100,-100,-100,-100,0.057533,14,14,4,-100,-100,4770.18,21.3268
16.0,0.5,2.0,0.002,17.277718284,single-single,1683824,24.3246,1683822,24.3246,1697680,93.6532,-100,-100,-100,-100,0.0561052,14,14,4,-100,-100,77809.9,7.18693
16.0,0.5,2.0,0.002,18.011653149599997,single-single,1688479,24.5106,1688477,24.5106,1767933,41.6818,-100,-100,-100,-100,0.0565622,14,14,4,-100,-100,8285.79,27.8416
16.0,0.5,2.0,0.002,18.2498414592,single-single,2056046,41.8483,1568743,41.8483,2056045,65.8352,-100,-100,-100,-100,0.0671123,14,14,4,-100,-100,5834.34,47.0881
16.0,0.5,2.0,0.002,18.4852879056,single-single,2596308,12.1247,916308,12.1247,1487224,72.6653,-100,-100,-100,-100,0.122666,14,14,4,-100,-100,9601.02,48.9895
16.0,0.5,2.0,0.002,19.178890847999998,binary-single,1735509,24.8643,1735508,24.8643,62854,12.4733,-100,-100,-100,-100,0.171777,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,19.695422496,single-single,1723806,40.0961,1819930,40.0961,43805,12.5271,-100,-100,-100,-100,0.0588879,14,14,4,-100,-100,600.64,79.0113
16.0,0.5,2.0,0.002,19.9062806208,single-single,1711820,30.2783,1711819,30.2783,577521,12.4453,-100,-100,-100,-100,0.143419,14,14,4,-100,-100,1977.39,30.1388
16.0,0.5,2.0,0.002,19.9670438472,binary-binary,1934804,41.356,1934803,41.356,873664,12.4235,-100,-100,-100,-100,0.0995099,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,20.569811515199998,single-single,1685957,39.8253,1745302,39.8253,5956,12.1745,-100,-100,-100,-100,0.073302,14,14,4,-100,-100,446.988,66.7148
16.0,0.5,2.0,0.002,21.9538333008,binary-single,1990458,34.6219,2153900,34.6219,1990456,19.491,-100,-100,-100,-100,0.0455635,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,24.3153735408,single-single,1713048,26.7213,1713047,26.7213,1632674,19.2245,-100,-100,-100,-100,0.238583,14,14,4,-100,-100,3815.17,44.8783
16.0,0.5,2.0,0.002,24.5004935304,single-single,1709499,13.581,1709498,13.581,739061,10.4141,-100,-100,-100,-100,0.294521,14,14,4,-100,-100,718.596,37.6273
16.0,0.5,2.0,0.002,26.375839512,single-single,1991249,19.892,2244677,19.892,311248,10.3634,-100,-100,-100,-100,0.0762121,14,14,4,-100,-100,516.963,58.5032
16.0,0.5,2.0,0.002,26.9342066856,single-single,2229124,20.0129,2229123,20.0129,585680,10.2257,-100,-100,-100,-100,0.0446138,14,14,4,-100,-100,1935.51,41.9076
16.0,0.5,2.0,0.002,27.6151616784,binary-single,1777956,40.3402,1777955,40.3402,127179,15.117,-100,-100,-100,-100,0.0177482,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,28.97530272,single-single,1715592,34.8979,1731909,34.8979,35591,9.45744,-100,-100,-100,-100,0.0452182,14,14,4,-100,-100,662.372,39.4545
16.0,0.5,2.0,0.002,29.4171849312,single-single,1715303,20.9569,1715302,20.9569,439402,9.6777,-100,-100,-100,-100,0.142687,14,14,4,-100,-100,1237.07,48.2738
16.0,0.5,2.0,0.002,29.8167009336,single-single,1680222,30.7098,1680220,30.7098,1776581,20.3189,-100,-100,-100,-100,0.0489373,14,14,4,-100,-100,3905.7,15.9147
16.0,0.5,2.0,0.002,30.035165517599996,single-single,1691891,31.9267,1691890,31.9267,1518377,9.18419,-100,-100,-100,-100,0.0236162,14,14,4,-100,-100,3065.61,25.1428
16.0,0.5,2.0,0.002,30.536926483199995,single-single,1742230,15.6034,1742229,15.6034,1091516,9.09637,-100,-100,-100,-100,0.224289,14,14,4,-100,-100,906.815,31.8796
16.0,0.5,2.0,0.002,31.077958005600003,single-single,1810712,17.9552,1810711,17.9552,1152600,9.2257,-100,-100,-100,-100,0.0637317,14,14,4,-100,-100,261.372,74.2832
16.0,0.5,2.0,0.002,31.2989875584,single-single,1847079,12.7608,1847078,12.7608,337490,8.95912,-100,-100,-100,-100,0.370921,14,14,2,-100,-100,61.1078,90.9074
16.0,0.5,2.0,0.002,32.8732592712,binary-single,1720115,39.1001,1720114,39.1001,1620483,21.1299,-100,-100,-100,-100,0.0201748,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,32.9449015032,single-single,2028244,16.6002,348244,16.6002,697926,8.7019,-100,-100,-100,-100,0.0650235,14,14,4,-100,-100,330.185,75.4024
16.0,0.5,2.0,0.002,33.5043300432,single-single,1687673,22.2973,1687672,22.2973,839729,8.88744,-100,-100,-100,-100,0.133698,14,14,4,-100,-100,381.343,63.5823
16.0,0.5,2.0,0.002,34.0042336176,binary-single,1691443,76.2545,1691442,76.2545,270429,8.80236,-100,-100,-100,-100,0.0164239,14,14,5,-100,-100,-100,-100
16.0,0.5,2.0,0.002,35.0073133128,binary-single,1684009,72.1227,1684008,72.1227,1663020,13.6363,-100,-100,-100,-100,0.016551,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,35.9970374808,single-single,1731269,23.4533,1731268,23.4533,835619,8.28355,-100,-100,-100,-100,0.0919683,14,14,4,-100,-100,752.186,45.5531
16.0,0.5,2.0,0.002,37.0755626376,single-single,1747663,32.9213,1747662,32.9213,1072269,8.3959,-100,-100,-100,-100,0.101405,14,14,4,-100,-100,823.703,15.1144
16.0,0.5,2.0,0.002,37.264397409599994,single-single,1730491,32.9667,1730490,32.9667,1044464,8.36374,-100,-100,-100,-100,0.0543017,14,14,5,-100,-100,2177.77,46.3654
16.0,0.5,2.0,0.002,37.6538304312,single-single,1680492,25.1731,1680491,25.1731,199699,8.05638,-100,-100,-100,-100,0.0515565,14,14,4,-100,-100,1291.53,47.0425
16.0,0.5,2.0,0.002,37.768723343999994,binary-single,1682622,31.9833,1682621,31.9833,876646,2.78656,-100,-100,-100,-100,0.0564508,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,40.254443452800004,single-single,1680309,14.2116,1680307,14.2116,1943963,11.2714,-100,-100,-100,-100,0.134618,14,14,5,-100,-100,2238.79,41.7616
16.0,0.5,2.0,0.002,41.3725929552,single-single,1908641,30.0652,1908640,30.0652,761202,7.90779,-100,-100,-100,-100,0.0263115,14,14,4,-100,-100,738.926,35.5386
16.0,0.5,2.0,0.002,41.78909082,single-single,1699278,21.5481,1699276,21.5481,2053737,7.89836,-100,-100,-100,-100,0.125702,14,14,4,-100,-100,6836.29,6.4973
16.0,0.5,2.0,0.002,46.535167572,single-single,2224713,12.2081,2224712,12.2081,557416,7.17499,-100,-100,-100,-100,0.288365,14,14,4,-100,-100,3637.85,7.16303
16.0,0.5,2.0,0.002,47.2711367232,single-single,1835757,21.1853,2278696,21.1853,155756,7.11082,-100,-100,-100,-100,0.228804,14,14,4,-100,-100,443.616,73.1435
16.0,0.5,2.0,0.002,47.475803544,single-single,1753506,17.2051,1762692,17.2051,73505,7.09223,-100,-100,-100,-100,0.30406,14,14,4,-100,-100,3287.01,10.1402
16.0,0.5,2.0,0.002,51.571793375999995,single-single,1689038,45.5085,1689037,45.5085,459766,6.79012,-100,-100,-100,-100,0.00440315,14,14,4,-100,-100,253.752,40.7514
16.0,0.5,2.0,0.002,52.6240497144,single-single,1744880,13.4655,781351,13.4655,64880,6.92458,-100,-100,-100,-100,0.244111,14,14,4,-100,-100,199.662,87.2742
16.0,0.5,2.0,0.002,53.8361301432,single-single,2001663,13.226,2001662,13.226,722106,6.74061,-100,-100,-100,-100,0.292823,14,14,6,-100,-100,2310.22,11.9202
16.0,0.5,2.0,0.002,53.9782647936,single-single,1788605,10.0304,2101644,10.0304,108604,6.70666,-100,-100,-100,-100,0.249882,14,14,4,-100,-100,326.222,30.3808
16.0,0.5,2.0,0.002,54.0128476488,single-single,1769567,16.6185,1769566,16.6185,318510,9.25125,-100,-100,-100,-100,0.0159584,14,14,4,-100,-100,187.694,88.0846
16.0,0.5,2.0,0.002,62.718705544799995,single-single,1869869,18.981,2753124,18.981,189868,6.13214,-100,-100,-100,-100,0.0717809,14,14,4,-100,-100,1600.28,23.1843
16.0,0.5,2.0,0.002,74.6283863664,single-single,1740171,14.3177,1740170,14.3177,490145,5.76807,-100,-100,-100,-100,0.419824,14,14,4,-100,-100,91.0636,48.4709
16.0,0.5,2.0,0.002,75.0529329264,single-single,1973174,14.2144,1973173,14.2144,956723,5.59402,-100,-100,-100,-100,0.29964,14,14,2,-100,-100,770.394,14.8044
16.0,0.5,2.0,0.002,83.8265413776,single-single,1817510,13.2274,1817509,13.2274,269550,5.46012,-100,-100,-100,-100,0.429215,14,14,4,-100,-100,258.557,32.5933
16.0,0.5,2.0,0.002,85.31395794,binary-single,2501616,16.274,821616,16.274,1422864,5.21891,-100,-100,-100,-100,0.0410418,14,14,2,-100,-100,-100,-100
16.0,0.5,2.0,0.002,87.3637218,single-single,1744713,13.6255,1130481,13.6255,1744712,3.90098,-100,-100,-100,-100,0.0571174,14,14,6,-100,-100,1214.16,45.7832
16.0,0.5,2.0,0.002,89.98441233599999,single-single,2001553,21.2881,2109097,21.2881,321552,5.14897,-100,-100,-100,-100,0.0720085,14,14,4,-100,-100,584.56,48.8282
16.0,0.5,2.0,0.002,90.05959245599999,single-single,1680834,33.3751,1680833,33.3751,90640,5.19687,-100,-100,-100,-100,0.0201863,14,14,4,-100,-100,70.8937,83.9345
16.0,0.5,2.0,0.002,95.081624472,single-single,1706094,23.1407,1706093,23.1407,636733,5.15569,-100,-100,-100,-100,0.102716,14,14,5,-100,-100,412.636,48.7549
16.0,0.5,2.0,0.002,95.603462952,single-single,1688588,25.5769,1688587,25.5769,530779,5.14467,-100,-100,-100,-100,0.0516388,14,14,4,-100,-100,696.227,60.1844
16.0,0.5,2.0,0.002,97.712928672,single-single,1689352,30.3076,1689351,30.3076,294595,4.93358,-100,-100,-100,-100,0.02192,14,14,4,-100,-100,244.212,48.8193
16.0,0.5,2.0,0.002,98.768103768,single-single,1697889,16.87,1697888,16.87,981853,4.92619,-100,-100,-100,-100,0.587588,14,14,4,-100,-100,538.129,60.4666
16.0,0.5,2.0,0.002,100.18325896799999,single-single,1698512,18.5099,1698511,18.5099,1155119,4.88032,-100,-100,-100,-100,0.00787192,14,14,4,-100,-100,626.352,39.71
16.0,0.5,2.0,0.002,100.29470244,single-single,2563505,16.8644,951774,16.8644,883505,4.83631,-100,-100,-100,-100,0.0152418,14,14,6,-100,-100,650.235,53.2361
16.0,0.5,2.0,0.002,101.420635296,single-single,1922102,25.5976,1922101,25.5976,311906,4.99832,-100,-100,-100,-100,0.0258703,14,14,5,-100,-100,990.108,29.7698
16.0,0.5,2.0,0.002,102.27591972,single-single,1694384,27.112,1694383,27.112,1482834,4.85242,-100,-100,-100,-100,0.120859,14,14,4,-100,-100,309.981,82.1557
16.0,0.5,2.0,0.002,108.04621504800001,single-single,1717171,13.3316,1717170,13.3316,187389,4.70975,-100,-100,-100,-100,0.145741,14,14,4,-100,-100,1223.34,22.2128
16.0,0.5,2.0,0.002,109.763859672,binary-single,1830826,15.7529,1577578,15.7529,150826,4.56786,-100,-100,-100,-100,0.152103,14,14,3,-100,-100,-100,-100
16.0,0.5,2.0,0.002,110.53246584,single-single,2635749,21.8419,1528588,21.8419,955749,4.76427,-100,-100,-100,-100,0.0939749,14,14,5,-100,-100,950.611,58.3634
16.0,0.5,2.0,0.002,111.06403351199998,single-single,1728902,13.9082,2292204,13.9082,48901,4.77774,-100,-100,-100,-100,0.170363,14,14,5,-100,-100,861.619,60.3436
16.0,0.5,2.0,0.002,117.02449032000001,single-single,1724453,28.6119,1724452,28.6119,557173,4.67461,-100,-100,-100,-100,0.0350761,14,14,4,-100,-100,863.296,19.9496
16.0,0.5,2.0,0.002,119.31969516,single-single,1700845,22.0501,1700843,22.0501,2240582,5.60803,-100,-100,-100,-100,0.0262878,14,14,4,-100,-100,444.44,45.3532
16.0,0.5,2.0,0.002,120.76226899199999,binary-single,1693657,17.8925,1693656,17.8925,845993,4.60519,-100,-100,-100,-100,0.219539,14,14,4,-100,-100,-100,-100
16.0,0.5,2.0,0.002,122.143814256,single-single,1705258,21.0241,1705257,21.0241,177352,4.55443,-100,-100,-100,-100,0.0381405,14,14,4,-100,-100,153.81,59.9471
16.0,0.5,2.0,0.002,124.463784312,single-single,1692876,19.4305,1692875,19.4305,562466,4.54699,-100,-100,-100,-100,0.115183,14,14,4,-100,-100,657.168,26.7433
16.0,0.5,2.0,0.002,129.275311992,single-single,2863385,17.0004,1370450,17.0004,1183385,4.34789,-100,-100,-100,-100,0.213058,14,14,4,-100,-100,167.087,62.8895
16.0,0.5,2.0,0.002,130.672777752,single-single,1729574,25.412,1729573,25.412,493336,4.30997,-100,-100,-100,-100,0.0150581,14,14,4,-100,-100,612.841,36.5
16.0,0.5,2.0,0.002,131.75537147999998,single-single,1724465,28.7012,1724464,28.7012,736542,4.29239,-100,-100,-100,-100,0.0433962,14,14,4,-100,-100,542.276,48.3221
16.0,0.5,2.0,0.002,137.250596016,single-single,2586695,21.9551,2586694,21.9551,1113882,4.34511,-100,-100,-100,-100,0.0276511,14,14,5,-100,-100,12079.3,3.89358
16.0,0.5,2.0,0.002,146.12185017599998,single-single,1892040,16.2163,1892039,16.2163,779888,4.12252,-100,-100,-100,-100,0.0286732,14,14,4,-100,-100,224.213,51.0531
16.0,0.5,2.0,0.002,146.93467994399998,single-single,1680348,21.2426,1719502,21.2426,347,3.63231,-100,-100,-100,-100,0.0216742,14,14,6,-100,-100,1026.62,76.6424
16.0,0.5,2.0,0.002,154.17585220799998,single-single,1708626,13.3314,1708625,13.3314,1185636,4.13485,-100,-100,-100,-100,0.050403,14,14,4,-100,-100,338.437,30.9642
16.0,0.5,2.0,0.002,155.657342808,single-single,1929366,13.1172,1929365,13.1172,290160,4.09056,-100,-100,-100,-100,0.158996,14,14,4,-100,-100,228.461,41.3722
16.0,0.5,2.0,0.002,158.424855696,single-single,1894437,19.8449,1894436,19.8449,892351,4.00074,-100,-100,-100,-100,0.0414896,14,14,6,-100,-100,2100.49,31.3917
16.0,0.5,2.0,0.002,161.157874176,single-single,2265987,18.3349,684474,18.3349,585987,3.97517,-100,-100,-100,-100,0.143074,14,14,4,-100,-100,347.075,43.562
16.0,0.5,2.0,0.002,161.160527592,single-single,1680955,15.0074,1680954,15.0074,1240796,4.05534,-100,-100,-100,-100,0.0767817,14,14,5,-100,-100,454.705,46.986
16.0,0.5,2.0,0.002,166.998042792,single-single,1757265,26.5869,1757264,26.5869,1414248,3.99225,-100,-100,-100,-100,0.0172676,14,14,5,-100,-100,2351.7,18.6468
16.0,0.5,2.0,0.002,170.31658173600002,single-single,1731605,11.8716,51605,11.8716,416522,3.85126,-100,-100,-100,-100,0.367367,14,14,4,-100,-100,244.225,40.538
16.0,0.5,2.0,0.002,173.799632472,single-single,2291627,13.4481,2291626,13.4481,1608449,4.45077,-100,-100,-100,-100,0.0829671,14,14,5,-100,-100,1197.08,33.6064
16.0,0.5,2.0,0.002,178.467875688,single-single,1995457,15.8702,1995456,15.8702,658939,3.77975,-100,-100,-100,-100,0.122397,14,14,4,-100,-100,732.651,22.5837
16.0,0.5,2.0,0.002,187.33559196,single-single,2738804,17.1796,1503403,17.1796,1058804,3.66432,-100,-100,-100,-100,0.104647,14,14,2,-100,-100,231.157,19.6461
16.0,0.5,2.0,0.002,194.892520728,single-single,1832404,15.3474,1099675,15.3474,152404,3.60786,-100,-100,-100,-100,0.0446311,14,14,4,-100,-100,286.547,75.3841
16.0,0.5,2.0,0.002,196.107785256,single-single,1833408,17.1662,153408,17.1662,352041,2.99665,-100,-100,-100,-100,0.112862,14,14,3,-100,-100,306.1,59.4115
16.0,0.5,2.0,0.002,200.24622974399998,single-single,1822845,13.7365,1822844,13.7365,1064146,3.56467,-100,-100,-100,-100,0.102134,14,14,4,-100,-100,469.567,40.1264
16.0,0.5,2.0,0.002,208.245394512,single-single,1754811,16.6632,1754810,16.6632,1359638,3.5084,-100,-100,-100,-100,0.161372,14,14,4,-100,-100,457.017,32.6024
16.0,0.5,2.0,0.002,211.426840296,single-single,2592925,16.482,912925,16.482,1099389,3.50412,-100,-100,-100,-100,0.0424763,14,14,4,-100,-100,117.099,42.8426
16.0,0.5,2.0,0.002,216.510785352,single-single,1809365,19.6434,1809364,19.6434,167955,3.46542,-100,-100,-100,-100,0.0136536,14,14,4,-100,-100,504.505,33.181
16.0,0.5,2.0,0.002,227.808146208,single-single,2272093,16.544,1557908,16.544,592093,2.06678,-100,-100,-100,-100,0.116242,14,14,6,-100,-100,897.136,33.8543
16.0,0.5,2.0,0.002,233.36970614399996,single-single,1713433,13.3249,1713432,13.3249,517274,3.3739,-100,-100,-100,-100,0.0582344,14,14,4,-100,-100,155.225,52.3935
16.0,0.5,2.0,0.002,233.684578176,single-single,1902742,16.7319,524489,16.7319,222742,3.38573,-100,-100,-100,-100,0.0748095,14,14,4,-100,-100,109.789,69.1337
16.0,0.5,2.0,0.002,238.65707976000002,single-single,1744983,17.1149,1744982,17.1149,1332436,3.30845,-100,-100,-100,-100,0.238271,14,14,4,-100,-100,383.661,45.5382
16.0,0.5,2.0,0.002,239.46018033599998,single-single,1702501,11.8928,1702500,11.8928,1262966,3.33851,-100,-100,-100,-100,0.058022,14,14,4,-100,-100,793.746,19.8704
16.0,0.5,2.0,0.002,239.806008888,single-single,1719296,11.9652,1719295,11.9652,390175,2.33227,-100,-100,-100,-100,0.180886,14,14,6,-100,-100,1825.45,29.5468
16.0,0.5,2.0,0.002,243.70299251999998,single-single,1793557,17.0729,2168243,17.0729,113556,3.33033,-100,-100,-100,-100,0.0107884,14,14,4,-100,-100,237.157,66.4222
16.0,0.5,2.0,0.002,244.18149187199998,single-single,2262201,16.946,2262200,16.946,590247,3.37229,-100,-100,-100,-100,0.091813,14,14,4,-100,-100,617.868,8.97347
16.0,0.5,2.0,0.002,249.83592136800002,single-single,2694814,16.7925,1137983,16.7925,1014814,3.29286,-100,-100,-100,-100,0.0735325,14,14,4,-100,-100,1762.31,8.26866
16.0,0.5,2.0,0.002,255.22677820799998,single-single,1982972,14.4035,1460615,14.4035,302972,3.25302,-100,-100,-100,-100,0.0372579,14,14,4,-100,-100,265.828,41.5624
16.0,0.5,2.0,0.002,258.015518424,single-single,2574549,13.4491,2778907,13.4491,894548,3.26759,-100,-100,-100,-100,0.367021,14,14,4,-100,-100,298.445,34.1416
16.0,0.5,2.0,0.002,273.189520056,single-single,2137339,17.0359,457339,17.0359,1368170,3.2063,-100,-100,-100,-100,0.0912912,14,14,4,-100,-100,209.663,62.1967
16.0,0.5,2.0,0.002,280.229032704,single-single,3118736,16.2804,1602350,16.2804,1438736,3.15838,-100,-100,-100,-100,0.176966,14,14,4,-100,-100,268.373,39.3485
